2110700883,思念|悲伤,国语
2041026502,思念|浪漫|苦情|治愈|孤独|KTV|酒吧|放松,国语
1400259397,浪漫|治愈|平静|放松,国语
2034187125,浪漫,国语
475479888,思念|治愈|孤独|悲伤,国语
1405283464,苦情|悲伤,国语
553755659,思念|浪漫|苦情|治愈|孤独|酒吧|平静|悲伤,国语
25730757,浪漫|治愈|平静|悲伤,国语
2062623445,思念|治愈|悲伤,国语
316100,思念|苦情|KTV|悲伤,国语
29004400,抑郁|治愈|酒吧|自信,国语
2602320199,思念|悲伤,国语
441491828,抑郁|思念|浪漫|孤独|平静,国语
465921195,思念|苦情|KTV|平静|悲伤,国语
436346833,抑郁|苦情|KTV|悲伤,华语
2656246803,悲伤,国语
1959528822,浪漫|治愈|KTV,国语、粤语
1495058484,抑郁|苦情|孤独|KTV|悲伤,国语
26387325,思念|悲伤,国语
420401511,浪漫|婚礼,国语
441120217,治愈|悲伤|自信,国语
344418,苦情|悲伤,国语
2119795491,治愈|平静|放松,国语
2620105279,思念,国语
2662625829,悲伤|苦情|孤独,华语
2681393627,悲伤,国语
2061978961,治愈|平静|欢快|自信,国语
1417849873,治愈|平静,国语
208891,抑郁|治愈|KTV|酒吧|悲伤,国语
1363553440,苦情|KTV|悲伤,国语
86369,思念|苦情|孤独|酒吧|平静|悲伤,国语
2604592456,思念|治愈|悲伤,国语
1330348068,治愈|酒吧|悲伤,国语
1299550532,甜蜜|苦情|悲伤,国语
2619953379,悲伤,国语
82360,浪漫|KTV|婚礼|放松|悲伤,国语
1391891631,抑郁|思念|苦情|孤独|酒吧|悲伤,国语
2660579988,自信|放松|治愈|思念,国语
2673731209,平静,国语
247936,苦情|悲伤,国语
189602,抑郁|悲伤,国语
25642952,浪漫|治愈|KTV|婚礼|放松|欢快,国语
1370880017,苦情|孤独,国语
1497588709,甜蜜|浪漫|治愈,国语、英语
256621,苦情|治愈|悲伤,国语
82453,浪漫|婚礼|酒吧|放松|欢快,国语
209397,浪漫|治愈|平静|放松|悲伤,国语
150633,思念|浪漫|治愈|KTV|放松,国语
1349292048,浪漫|放松,国语、英语
2161222939,甜蜜|思念|浪漫|放松,国语、英语
534542079,思念|苦情|酒吧|平静|悲伤,国语
1371780785,浪漫|治愈,国语
255574,甜蜜|浪漫|放松|欢快|悲伤,国语
2672793681,甜蜜,国语
2005492223,苦情|悲伤,国语
2645495145,孤独|悲伤,国语
1417862046,思念|苦情|治愈|孤独|平静|悲伤,国语
2082329068,孤独|悲伤,国语
167827,苦情|KTV|放松|悲伤,国语
479422898,思念|平静|悲伤,闽南语、国语
65528,抑郁|苦情|KTV|悲伤,国语
1908049566,思念|苦情|酒吧|悲伤,国语
420513158,思念|浪漫|治愈|平静|放松|悲伤,国语
2124381474,治愈|KTV|欢快,国语
1815725297,浪漫|治愈|甜蜜|活力|家务|有氧|通勤|放松,法语
344403,欢快,国语
1303027499,甜蜜|思念|浪漫|悲伤,国语
108263,浪漫|治愈|酒吧|平静,国语
2655850235,甜蜜,国语
2049512697,治愈|自信,国语
1417125661,思念|苦情|放松|悲伤,华语
25714102,抑郁|思念|孤独|悲伤,国语
2072639869,抑郁|苦情|悲伤,国语
108914,苦情|悲伤,国语
150623,浪漫|放松|悲伤,国语
306855,苦情|悲伤,国语
1907766514,抑郁|思念|治愈|悲伤,国语
469998923,思念|浪漫|酒吧|放松,国语
254059,悲伤,国语
1969822728,抑郁|悲伤,国语
28724351,抑郁|苦情|KTV|悲伤,国语
32922450,浪漫|治愈|酒吧|放松|悲伤,韩语
1888381008,治愈|孤独,国语
306665,治愈|孤独|悲伤,国语
174956,甜蜜|思念|浪漫|苦情|活力|孤独|放松|悲伤,国语
1426112587,思念|苦情|治愈|孤独|KTV|酒吧|悲伤,国语
548885986,苦情|孤独|悲伤,国语
2149816863,苦情|治愈|悲伤,国语
1381755293,甜蜜|欢快,国语
865632948,甜蜜|治愈|平静,国语
28613217,浪漫|治愈|平静|放松,韩语
1454897840,治愈|悲伤,国语
32507038,抑郁|苦情|酒吧|悲伤,国语
233921,思念|KTV|悲伤,国语
1335942780,治愈|悲伤|暴走|通勤,国语
518686034,抑郁|思念|苦情|悲伤,国语
2151176537,苦情|治愈|平静|悲伤,国语
2686272114,甜蜜,国语
25727803,苦情|治愈|悲伤,国语
421486605,思念|苦情|孤独|悲伤,粤语
65536,抑郁|悲伤,华语
28059417,抑郁|苦情|悲伤,国语
29814898,抑郁|苦情|KTV|悲伤,华语
254485,浪漫|悲伤,国语
1463165983,浪漫|苦情|酒吧|悲伤,国语
566436427,抑郁|思念|苦情|酒吧|平静|悲伤,国语
1842025914,浪漫|平静|悲伤,国语
108493,思念|苦情|悲伤,国语
1891384966,思念|苦情|KTV|平静|放松,国语
2033897126,浪漫|放松|悲伤,国语
479979440,苦情|悲伤,国语
1936095074,思念|浪漫,国语
1934251776,甜蜜|活力|欢快|极限运动|有氧|家务,国语
108931,抑郁|思念|浪漫|苦情|活力|治愈|孤独|酒吧|平静|悲伤,国语
108463,活力|欢快|自信,国语、英语
1806634682,抑郁|思念|苦情|酒吧|放松|悲伤,国语、英语
2019573476,治愈,国语
523250334,甜蜜|思念|苦情|治愈|KTV|悲伤,国语
1336856864,甜蜜|浪漫|治愈|酒吧|旅游|欢快|有氧|家务,国语
2673175226,浪漫|放松,华语
864647494,甜蜜|思念|KTV|酒吧|悲伤,国语
2643172813,狂欢|活力|放松,韩语、英语
36024806,苦情|悲伤,国语
2635125903,悲伤,华语
507364094,孤独|悲伤,国语
502043537,活力|治愈|孤独|悲伤,国语
2682099591,活力|欢快,国语
1454670699,抑郁|苦情|KTV|平静|悲伤,国语
1999597229,活力|悲伤,国语
569213220,抑郁|酒吧|平静|悲伤,国语
2613048732,放松,英语
254132,抑郁|思念|悲伤,国语
65800,治愈|平静|悲伤,粤语
150430,浪漫|放松|欢快,国语
2688112093,悲伤,国语
66842,苦情|悲伤,国语
209046,治愈|悲伤,国语
65538,抑郁|思念|苦情|KTV|悲伤,国语
438204707,苦情|平静|悲伤,国语
247821,治愈|平静|悲伤,国语
2086327879,治愈|孤独|放松,国语
1293886117,抑郁|苦情|KTV|酒吧|悲伤,国语
209586,抑郁|苦情|KTV|悲伤,国语
25906124,抑郁|KTV|酒吧|悲伤,国语
167655,思念|悲伤,国语
33497044,苦情|治愈|悲伤,国语
2639985519,,国语
1468115100,平静|悲伤,国语
191254,思念|苦情|孤独|悲伤|热血励志,国语
25641873,思念|苦情|KTV|放松|悲伤,国语
1454723856,抑郁|思念|浪漫|苦情|悲伤,国语
2120125578,浪漫,国语、英语
1343200598,悲伤,国语
1315718569,抑郁|悲伤,国语
2061888566,浪漫|治愈|KTV|欢快,国语
2638637134,放松|旅游,韩语
1838763739,浪漫,华语、英语
2615819487,孤独|放松,粤语
1929370102,放松|悲伤,粤语
2657699391,浪漫,华语
2005213526,浪漫|平静,国语
1459261754,浪漫|治愈,国语
233931,抑郁|悲伤,国语
35678875,思念|浪漫|治愈|助眠|酒吧,国语
28819837,抑郁|苦情|悲伤,国语
307606,活力|欢快,国语
2605660867,甜蜜|活力|欢快,英语
1370047789,抑郁|悲伤,国语
2613025821,思念|悲伤,国语
1928737018,抑郁|悲伤,国语
409931770,思念|苦情|孤独|平静|悲伤,粤语
569200213,抑郁|苦情|治愈|孤独|酒吧|平静,国语
316108,思念|苦情|悲伤,国语
422104138,抑郁|悲伤,国语
2645863649,活力,国语
29774171,活力,华语
2619965180,活力|狂欢|欢快,国语
1420972635,活力|放松,英语
1399112638,治愈|KTV|平静|有氧|暴走|家务|通勤|自信,国语
2607303573,思念|治愈|放松,粤语、法语
863481092,学习|平静|悲伤,国语
1943043408,极限运动|热血励志|自信,国语
27671269,思念|苦情|治愈|孤独|KTV|平静|悲伤,国语
449818741,活力|治愈|悲伤|自信,国语
2601212283,悲伤|苦情,国语
223801,抑郁|悲伤,国语
2078700726,平静|悲伤,国语
1434309927,抑郁|孤独|悲伤|暴走|家务|通勤,国语
31654343,苦情|悲伤,国语
108138,治愈|KTV|悲伤,国语
1500569811,思念|浪漫|苦情|孤独|KTV|平静|悲伤,国语
1996909642,思念|悲伤,国语
445154140,思念|平静|悲伤,国语
2687745054,自信,英语
2613137377,悲伤|思念,国语
526464293,思念|苦情|活力|孤独|酒吧,国语
306877,抑郁|苦情|悲伤,国语
551400874,甜蜜|浪漫|酒吧,国语
1363948882,浪漫|治愈|平静|放松,国语
27955654,抑郁|苦情|悲伤,国语
88926,思念|苦情|孤独|悲伤,国语
1953696921,苦情|孤独|KTV|夜店|悲伤,国语
29771231,浪漫|治愈|KTV|悲伤,国语
349981,思念|平静|放松,粤语
2684151346,悲伤|治愈,国语
2686266146,欢快,华语
165361,思念|浪漫|悲伤,国语
1888915574,思念|浪漫|苦情|平静|悲伤,国语
287719,苦情|孤独|悲伤,国语
234064,思念|放松|欢快|极限运动,粤语、英语
108134,苦情|悲伤,国语
1804879213,抑郁|思念|苦情|孤独,国语
417859631,抑郁|悲伤,国语
277759,思念|平静|悲伤,国语
150561,浪漫|治愈|KTV|放松,国语
28285910,思念|治愈|平静|悲伤,国语
187338,思念|苦情|治愈|KTV|放松|悲伤,国语
2080177728,思念|苦情,国语
2144209098,苦情|悲伤,国语
2071452224,甜蜜|治愈|浪漫,英语
1363205817,思念|悲伤,国语
2151849447,治愈|悲伤,国语
2051548110,浪漫|放松,英语
307780,甜蜜|思念|浪漫|苦情|孤独|平静|悲伤,国语
2674715528,浪漫,国语
1479507262,思念|苦情|悲伤,国语
1492312987,浪漫|放松|自信,国语
212233,思念|浪漫|治愈|放松,粤语
2642164470,悲伤,国语
19292984,甜蜜|活力|婚礼|欢快,英语
1336990251,活力|悲伤,国语
1382576173,活力|KTV|婚礼|旅游|放松|欢快|散步|悲伤|极限运动|有氧|家务,英语
1950343972,治愈|酒吧|平静|悲伤,华语
229271,甜蜜|浪漫|治愈|悲伤,国语
1901371647,热血励志|自信,国语
19827042,思念|浪漫|活力|狂欢|平静|放松|欢快|极限运动|有氧|家务,英语
1334647784,抑郁|苦情|孤独|悲伤,国语
1391477429,浪漫|治愈|KTV|悲伤,国语
174944,抑郁|思念|悲伤,国语
2650815712,思念|悲伤,国语
239188,苦情|孤独|悲伤,华语
2083291964,思念,英语
1331819951,抑郁|思念|孤独|KTV|平静|悲伤,华语
1958557540,思念|浪漫|活力|治愈|旅游|放松|悲伤|自信,英语
254574,思念|苦情|孤独|悲伤,国语
29850683,苦情|悲伤,华语
1336789644,苦情|酒吧|平静|悲伤,国语
1365393542,孤独|KTV|酒吧|悲伤,国语
285321,抑郁|悲伤,国语
553310138,思念|治愈|悲伤,国语
2143932459,悲伤|孤独,华语
405599470,思念|苦情|悲伤,国语
2648841571,苦情|孤独|放松|悲伤|自信,国语
32619064,治愈|悲伤,国语
28949444,浪漫|婚礼|酒吧,粤语
2112196350,治愈|KTV|悲伤,国语
167873,思念|浪漫,国语
1374505714,抑郁|KTV|悲伤,国语
489302317,思念|苦情|平静|悲伤,国语
156820,苦情|KTV|悲伤,国语
493735012,思念|浪漫|苦情|治愈|孤独|KTV|酒吧|平静|悲伤,国语
1824020871,浪漫|治愈|孤独,日语、英语
1867217766,思念|浪漫|孤独|平静|悲伤,国语
1808078153,思念|孤独|KTV|平静|悲伤|家务|通勤,国语
1297802566,思念|苦情|孤独|KTV|悲伤|热血励志,国语
167876,甜蜜|浪漫|放松|欢快,国语
2024225492,平静,国语
2677409128,悲伤,华语
234014,思念|治愈|KTV|放松|悲伤,国语
2611632792,悲伤,国语
1436709403,浪漫|治愈|酒吧|平静,国语
431610014,活力|酒吧|放松,英语
26082345,苦情|悲伤,国语
1924343459,抑郁|KTV|悲伤,粤语
2146228675,治愈|平静,国语
36270426,思念|活力|孤独|酒吧|悲伤,国语、英语
2046990697,苦情|悲伤,国语
109168,浪漫|放松,国语
82486,浪漫|治愈|放松,华语
1969320038,苦情|活力|孤独|欢快|家务|通勤,国语
28181103,抑郁|悲伤,国语
1430303185,苦情|悲伤,国语
2057534370,悲伤,国语
150617,活力|放松|欢快|极限运动|自信,国语
1398663411,思念|苦情|治愈|孤独|KTV|酒吧|平静|悲伤,国语
2157969686,思念,国语
1366053680,抑郁|思念|苦情|悲伤,国语
150565,活力|治愈|KTV|放松|欢快,国语
444548490,思念|悲伤,韩语、英语
108242,抑郁|苦情|悲伤,国语
573968836,抑郁|思念|浪漫|苦情|悲伤,国语
1941963749,夜店|放松|活力|浪漫,英语
2660969381,甜蜜|浪漫|活力|治愈|放松|欢快|热血励志|自信,国语
108267,思念|浪漫|苦情|治愈|悲伤,国语
1984475097,抑郁|苦情|悲伤,国语
167870,悲伤,国语
66285,甜蜜|思念|苦情|平静|悲伤,粤语
2065868022,浪漫|苦情|放松,英语
1891469546,抑郁|苦情|悲伤,国语
288075,苦情|悲伤,粤语
2663383048,浪漫,华语
306662,思念|苦情|孤独|KTV|酒吧|悲伤,国语
440208476,活力,英语
2663425278,悲伤|苦情|孤独,国语
1386002493,活力|悲伤,英语
22673551,活力,韩语、英语
2055507089,甜蜜|活力|欢快,国语
29848657,抑郁|KTV|放松|悲伤,华语
1496828617,思念|苦情|孤独|平静|放松|悲伤,国语
522352195,思念|苦情|孤独|KTV|酒吧|悲伤,国语
25640409,治愈|悲伤,国语
1325711261,思念|浪漫|治愈|KTV|放松,国语
25641840,浪漫|KTV|放松,国语
1356658022,思念|浪漫|苦情|活力|治愈|孤独|夜店|放松|欢快|极限运动,英语
2678203585,浪漫,华语
2095242387,浪漫|平静|悲伤,国语
407679465,治愈|悲伤,国语
2679387164,自信,-
1369602061,甜蜜|思念|浪漫|活力|治愈|放松,英语
1462515184,酒吧|放松|欢快,国语
516657051,苦情|平静|悲伤,国语
18638060,甜蜜|浪漫|酒吧|放松,英语
2620221541,甜蜜|浪漫,国语
1868810493,放松|甜蜜|浪漫|孤独,英语
2682936132,热血励志,华语
165340,甜蜜|活力|欢快,国语
2025533834,浪漫|治愈|放松,国语
2599542235,思念|苦情|孤独|悲伤,国语
2139303880,活力|热血励志|自信,华语
28563317,抑郁|思念|悲伤,国语
2602622157,思念|悲伤,国语
2108827013,,华语
1821234186,苦情|悲伤,国语
1304347114,浪漫|活力|夜店|狂欢|极限运动|有氧|家务,英语
41462017,思念|苦情|治愈|孤独|平静|放松|悲伤,国语
2014019634,抑郁|悲伤,国语
29713754,抑郁|悲伤,国语
108251,浪漫|治愈|欢快|悲伤,国语
25642119,活力|狂欢|自信,华语、英语
1367452194,治愈|平静|悲伤,国语
25640392,活力|欢快|自信,国语
412902095,活力|治愈|狂欢|欢快|有氧|家务,国语
150619,浪漫|KTV|酒吧|旅游|放松|欢快,国语
2144073361,平静,国语
1969013954,甜蜜|活力|欢快,国语
2680959706,婚礼|散步|浪漫|治愈|思念,国语
1430583016,抑郁|悲伤,国语
26545309,浪漫|治愈|孤独|KTV|平静|悲伤,国语
574921549,抑郁|思念|苦情|孤独|悲伤,国语
25648005,浪漫|放松|悲伤,国语
1923184888,放松|悲伤,国语
25794009,治愈|悲伤,国语
26127565,活力|悲伤,国语
1858139145,浪漫|活力,国语
190072,抑郁|苦情|孤独|悲伤,国语
25657348,思念|浪漫|苦情|孤独|平静|悲伤,国语
1992338319,苦情|悲伤,国语
82203,浪漫|治愈|KTV|放松|悲伤,华语
1968781675,抑郁|悲伤,国语
2664808979,活力,华语
29357087,思念|苦情|孤独|悲伤,国语
299936,浪漫|苦情|平静|悲伤,国语
2165610149,浪漫|放松|治愈|活力,英语
36024442,孤独|放松|悲伤,国语
298258,苦情|悲伤,粤语
454828887,思念|治愈|平静|悲伤,国语
36392029,治愈|旅游|平静|放松|自信,国语
32408464,思念|苦情|孤独|平静,国语
1808492017,治愈|孤独|KTV|悲伤,国语
64317,浪漫|KTV|婚礼|酒吧|悲伤,国语
2045111116,孤独,国语
139764,甜蜜|思念|浪漫|苦情|治愈|平静|欢快,国语
1480380030,思念|苦情|悲伤,国语
2022196813,思念|KTV|平静|悲伤,国语
254285,甜蜜|活力|欢快,国语
2601622789,思念|KTV|悲伤,国语
1480380028,甜蜜|思念|治愈|平静|放松,国语
1923210613,活力|旅游|欢快|散步|有氧|家务,国语
254099,思念|平静|放松|悲伤,国语
82194,浪漫|放松|欢快,华语
2024035483,苦情|孤独|KTV|悲伤,国语
209643,活力|欢快,国语
2166382974,热血励志|自信,国语
2618784698,抑郁|思念|苦情|孤独|悲伤,国语
385781,抑郁|思念|KTV,国语
541687281,浪漫|治愈|孤独|KTV|平静|悲伤,国语
475277350,浪漫|治愈|放松,粤语
1361988914,抑郁|悲伤,国语
2105435473,孤独|治愈|放松|思念|浪漫|苦情|悲伤,国语
2098094827,思念|苦情|悲伤,国语
86943,思念|浪漫|苦情|孤独|KTV|酒吧|平静|悲伤,粤语
191528,苦情|悲伤,粤语
2096457647,孤独|悲伤|苦情|治愈,国语
2132838764,放松,国语
27747329,思念|浪漫|苦情|孤独,国语
372359,思念|活力|治愈|放松|欢快,国语
86360,思念|悲伤,国语
26305547,抑郁|苦情|悲伤,华语
1472921626,抑郁|思念|苦情|悲伤,国语
2161155720,思念|悲伤,华语
108245,放松|悲伤,国语
2646961711,浪漫|治愈,华语
2149816926,苦情|治愈|放松|悲伤,国语
573968818,思念|浪漫|婚礼|平静,国语
2674100174,甜蜜,国语
1869248652,甜蜜,国语、英语
2104333421,抑郁|思念,国语
1966162185,欢快|热血励志|自信,国语
27731176,抑郁|思念|苦情|孤独|悲伤,国语
233866,KTV|平静|悲伤,国语
4872687,思念|苦情|孤独|平静|放松|悲伤|暴走|通勤,国语、闽南语
1368327462,思念|治愈|校园|悲伤,国语
1894094482,孤独|KTV|酒吧|悲伤,国语
2080527930,苦情|悲伤,国语
28219176,抑郁|苦情|KTV|酒吧|悲伤,国语
2154102353,抑郁|悲伤,国语
109125,甜蜜|浪漫|活力|欢快,国语
1899989255,活力|热血励志,国语
2068046512,治愈|悲伤,国语
1425814935,抑郁|孤独|KTV|悲伤,国语
27890306,抑郁|放松|悲伤,国语
1403215687,思念|浪漫|酒吧|悲伤,国语
26117675,甜蜜|活力|婚礼|狂欢|欢快,国语
254460,浪漫|苦情|孤独|悲伤,国语
2050391293,治愈|KTV|自信,国语
1983761233,苦情|悲伤,国语
108810,浪漫|治愈|放松,国语
189545,思念|孤独|KTV|悲伤,华语
306664,抑郁|悲伤,国语、闽南语
35847037,浪漫|活力|婚礼|欢快,国语
1851258433,甜蜜|浪漫|活力|狂欢|欢快|有氧|家务,国语
1413374550,抑郁|悲伤,国语
523251118,苦情|悲伤,国语
2066654616,抑郁|KTV|悲伤,华语
65592,思念|苦情|治愈|孤独|悲伤,粤语
208933,治愈|悲伤,国语
2675208236,思念|平静|放松|浪漫,国语
483671599,思念|平静|悲伤,国语
2082326624,孤独|悲伤,国语
343506,思念|平静,国语
2686863297,甜蜜|浪漫,国语
2663471819,甜蜜|思念,国语
2608458865,活力|欢快,国语
2078383612,思念|苦情|悲伤,国语
1493994302,苦情|孤独|平静|悲伤,国语
354750,欢快|自信,国语
2652647276,思念,国语
1844449888,思念|浪漫|有氧|家务,国语
5235487,治愈|思念,国语
2144694164,抑郁|思念|苦情|治愈|孤独|平静|放松,华语
554241732,活力|治愈|放松|悲伤,国语
1807537867,思念|治愈|平静|悲伤,国语
27955653,抑郁|孤独|KTV|悲伤,国语
169185,苦情|孤独|KTV|悲伤,国语
473740829,思念|苦情|孤独,国语
1469825684,夜店|KTV|放松|活力|家务|有氧|平静|通勤|欢快,国语
1401671455,抑郁|治愈|平静|放松|悲伤,英语
2043125519,抑郁|苦情|悲伤,国语
557667045,甜蜜|浪漫|KTV|放松,国语
1923203217,苦情|悲伤,国语
451703096,活力,英语
27591236,悲伤,国语
1449678888,平静|放松|悲伤,国语
548556869,思念|苦情|治愈|孤独|平静|悲伤,国语
1467444619,抑郁|思念|浪漫|苦情|孤独|平静|悲伤,国语
1969012016,抑郁|苦情,国语
1961990685,浪漫|放松,国语
2671445592,浪漫|放松,国语
2014340645,抑郁|悲伤,国语
25986099,KTV|放松,国语
1873049720,活力|KTV|酒吧|欢快,粤语
191060,思念|浪漫|婚礼|悲伤,国语
26428002,浪漫|苦情|活力|平静|放松,韩语
518725853,孤独|热血励志|自信,国语、英语
22673504,活力|悲伤,韩语、英语
33556500,思念|苦情|治愈|孤独|平静|悲伤,国语
26305544,浪漫,华语
2688483885,思念|悲伤,国语
1442508316,悲伤,国语
515411101,思念|孤独|悲伤,国语
2156114389,治愈,华语
1868943615,苦情|悲伤,国语
63574,苦情|悲伤,国语
1934168650,思念,国语
2078042511,浪漫|活力|治愈,国语
1436099140,治愈,俄语
1465225544,浪漫|热血励志,国语
1413142894,抑郁|思念|苦情|悲伤,国语
2115519354,孤独,华语
413829859,治愈,国语
569214247,治愈|平静|悲伤,国语
2019620319,KTV|平静|悲伤,华语
108406,治愈|自信,国语
1396023850,甜蜜|思念|浪漫|活力|学习|旅游|平静|放松|欢快|有氧|家务|通勤,国语
1346104327,抑郁|悲伤,国语
2163982959,孤独|自信,国语
442869203,抑郁|学习|悲伤,华语
191248,浪漫|治愈,国语
424264505,思念|苦情|悲伤,国语
2146799275,甜蜜|治愈,国语
207497,浪漫|治愈|KTV|酒吧|放松,国语
1956503289,甜蜜,国语
2689018742,欢快,英语
407435011,浪漫|婚礼,国语
2142598645,浪漫|活力|治愈,英语
2163391649,,国语
460112012,思念|治愈|平静|放松|悲伤,国语
391568,思念|浪漫|苦情|悲伤,国语
65533,抑郁|悲伤,华语
441120471,甜蜜|思念|浪漫|活力|KTV|旅游|狂欢|放松|欢快|有氧|驾车|家务,英语
150654,浪漫|放松|悲伤,国语
1345848098,治愈|孤独|KTV|酒吧|悲伤,国语
2639006331,思念|悲伤,国语
1952285469,浪漫|平静,国语
1472480890,欢快|有氧|家务|热血励志,日语
255858,苦情|悲伤,国语
2142964675,浪漫,国语
2648559311,甜蜜|欢快,国语
2132193789,思念|悲伤,国语
435288399,思念|苦情|悲伤,国语
1331593956,悲伤,国语
438456232,孤独,国语
1474411443,甜蜜|浪漫|活力|KTV|欢快,国语
461347998,思念|浪漫|活力|治愈|平静|放松,英语
175072,思念|苦情|悲伤,国语
109628,活力|学习|放松|欢快,国语
255589,苦情|悲伤,粤语
2110966810,悲伤,国语
2147057397,苦情|悲伤,国语
2064513474,思念|活力|治愈|放松,国语
34852348,甜蜜|浪漫|治愈|婚礼,国语
2683384576,自信,国语
224133,浪漫|苦情|孤独|悲伤,粤语
189688,思念|苦情|孤独|学习|KTV|旅游,华语
1970331106,治愈|平静|放松,国语
2122308127,热血励志,国语
2025186881,苦情|悲伤,国语
449577636,浪漫|KTV|欢快|极限运动|热血励志,国语
1942576027,甜蜜|浪漫|活力,韩语、英语
2607019793,活力,英语
1436910205,抑郁|治愈|KTV|悲伤,国语
513360721,治愈|酒吧|悲伤|家务|通勤,国语
32835565,抑郁|思念|苦情|孤独|悲伤,国语
2658003611,悲伤|平静,国语、闽南语
536622304,思念|浪漫|孤独|平静|悲伤,日语
35345243,甜蜜|思念|治愈|欢快,国语
26425119,浪漫|婚礼|欢快,国语、英语
28914470,苦情|平静|悲伤,粤语
2089114348,悲伤,国语
472045959,思念|浪漫|活力|治愈|平静|放松,英语
2095788526,思念|治愈|孤独,国语
471385043,苦情|孤独|酒吧|悲伤,国语
480580003,苦情|酒吧|悲伤,国语
2102598589,思念|悲伤,国语
26330903,浪漫|放松,英语
520277152,思念|治愈|平静|悲伤,国语
2061964454,甜蜜|活力,华语
1317116644,孤独|平静,国语
1417143120,思念|孤独|狂欢|平静|放松|悲伤|有氧|暴走|家务|通勤,国语
150520,苦情|放松|悲伤,国语
526464145,甜蜜|活力|酒吧,国语
2650136893,抑郁|孤独|思念|悲伤|苦情|放松|治愈,国语
2016688503,治愈|悲伤,国语
1954907447,甜蜜|思念|苦情|孤独|悲伤,国语
1878812258,思念|浪漫|治愈|平静|放松|欢快,英语
344442,治愈|KTV,国语
287083,苦情|治愈|孤独|平静|悲伤,国语
1931680649,治愈|平静,国语
1815085049,思念|苦情|孤独|KTV,国语
2096427703,思念|浪漫|苦情|活力|孤独|悲伤,国语
2100663363,治愈|悲伤,国语
2085441505,抑郁|悲伤,国语
2093236174,抑郁|悲伤,国语
1947948874,热血励志,国语
2154907045,思念|苦情|活力,国语
2097826775,思念|浪漫|苦情,国语
2621307695,浪漫,英语
2156113791,热血励志|自信,国语
1805088448,苦情|平静|悲伤,国语
2068068892,思念|治愈|悲伤,国语
2688802958,活力,英语
1492023926,思念,国语
525086802,苦情|酒吧,国语
2006721193,思念|悲伤,国语
86030,抑郁|悲伤,粤语
1958354765,思念|平静|悲伤,国语
571340283,思念|苦情|平静|悲伤,国语
1882716480,酒吧|旅游|欢快|有氧|驾车|家务,国语
569200212,治愈|平静|悲伤,国语
1493083969,治愈|悲伤,国语
2082621054,治愈|平静|放松,英语
82532,浪漫|治愈|放松|悲伤,国语
1958031074,治愈|KTV|悲伤,华语
1381738482,活力|放松|舞蹈|极限运动,英语
423228325,活力|KTV|夜店|婚礼|酒吧|旅游|放松|欢快|有氧|家务,英语
1407551413,治愈|平静|悲伤,国语
